Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,0.2753349,0,1975.024,-21.364,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,0.3028522,0,1975.49,-19.107,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,0.3028522,0,1975.024,-20.9145,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,0.3028522,0,1975.025,-19.5595,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,0.2848201,0,1975.257,-20.9125,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,0.2667879,0,1974.908,-18.656,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,0.2667879,0,1975.374,-24.5265,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,0.2667879,0,1975.607,-18.656,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,0.2771162,0,1975.258,-23.17,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,0.2874446,0,1976.306,-20.91299,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,0.2874446,0,1975.374,-22.2655,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,0.2874446,0,1974.558,-16.8465,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,0.2791155,0,1974.908,-20.9115,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,0.2791155,0,1975.141,-20.011,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,0.2791155,0,1975.024,-22.26749,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,0.2791155,0,1974.792,-19.558,0,0
