Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,0.02709768,0,1053.976,-18.6475,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,0.01044988,0,1054.325,-18.648,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,0.01044988,0,1054.558,-17.2925,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,0.01044988,0,1053.975,-17.291,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,0.03258937,0,1054.442,-18.1975,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,0.05472885,0,1054.558,-19.5515,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,0.05472885,0,1054.442,-15.939,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,0.05472885,0,1055.024,-18.1975,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,0.04524951,0,1055.257,-16.3925,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,0.03577018,0,1054.558,-18.198,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,0.03577018,0,1053.743,-17.2965,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,0.03577018,0,1054.791,-21.809,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,0.01025634,0,1053.859,-15.4885,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,0.01025634,0,1054.092,-20.906,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,0.01025634,0,1053.976,-18.6485,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,0.01025634,0,1053.975,-21.359,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,-0.003972572,0,1053.975,-17.2945,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,-0.003972572,0,1053.976,-22.713,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,-0.003972572,0,1054.558,-16.3905,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,0.002700227,0,1053.393,-22.262,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,0.009373025,0,1054.674,-15.037,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,0.009373025,0,1054.325,-20.455,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,0.009373025,0,1054.791,-16.8455,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,0.01245028,0,1054.092,-20.457,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,0.01552753,0,1053.859,-19.5565,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,0.01552753,0,1053.742,-21.8145,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,0.01552753,0,1053.509,-17.298,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,0.05449666,0,1053.742,-24.071,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,0.05449666,0,1053.742,-19.104,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,0.05449666,0,1052.927,-23.1665,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,0.05449666,0,1054.208,-23.1685,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,0.05839746,0,1053.51,-20.456,0,0
1,00:00:00.051,0.0524,-10.977,30,5.001,0,0,0.05839746,0,1053.393,-20.907,0,0
1,00:00:00.052,0.054,-10.977,30,5.001,0,0,0.05839746,0,1053.043,-20.4545,0,0
1,00:00:00.054,0.0556,-10.977,30,5.001,0,0,0.05532906,0,1053.16,-15.488,0,0
1,00:00:00.056,0.0572,-10.977,30,5.001,0,0,0.05226067,0,1053.859,-21.36,0,0
