Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,0.0767159,0,474.621,-17.31699,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,0.0767159,0,475.32,-12.8,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,0.0767159,0,475.087,-17.7695,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,0.0767159,0,475.786,-12.349,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,0.1089703,0,474.7375,-16.4155,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,0.1089703,0,475.4365,-14.6095,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,0.1089703,0,475.553,-15.512,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,0.09115563,0,475.2035,-11.899,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,0.073341,0,475.32,-14.60899,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,0.073341,0,475.2035,-13.70499,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,0.073341,0,474.388,-16.867,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,0.07881811,0,475.32,-12.801,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,0.08429522,0,474.854,-15.5105,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,0.08429522,0,475.32,-9.638,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,0.08429522,0,474.7375,-16.415,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,0.07703323,0,475.4365,-12.34949,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,0.07703323,0,475.4365,-14.6065,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,0.07703323,0,475.087,-13.7055,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,0.07703323,0,475.4365,-15.512,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,0.1063172,0,475.4365,-13.254,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,0.1063172,0,475.6695,-15.9635,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,0.1063172,0,475.32,-13.705,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,0.09361533,0,475.553,-15.96249,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,0.08091344,0,475.786,-13.254,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,0.08091344,0,475.6695,-15.0595,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,0.08091344,0,475.2035,-12.8005,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,0.08252935,0,475.2035,-14.606,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,0.08414527,0,475.9025,-12.8,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,0.08414527,0,474.854,-14.1545,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,0.08414527,0,475.2035,-11.89799,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,0.08132115,0,475.2035,-14.6075,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,0.07849704,0,475.32,-9.186996,0,0
1,00:00:00.051,0.0524,-10.977,30,5.001,0,0,0.07849704,0,475.2035,-17.7705,0,0
1,00:00:00.052,0.054,-10.977,30,5.001,0,0,0.07849704,0,475.32,-12.8025,0,0
1,00:00:00.054,0.0556,-10.977,30,5.001,0,0,0.07289395,0,475.32,-15.50999,0,0
1,00:00:00.056,0.0572,-10.977,30,5.001,0,0,0.07289395,0,475.9025,-9.188499,0,0
1,00:00:00.057,0.0588,-10.977,30,5.001,0,0,0.07289395,0,475.32,-13.7055,0,0
1,00:00:00.059,0.0604,-10.977,30,5.001,0,0,0.07289395,0,475.2035,-11.89899,0,0
1,00:00:00.060,0.062,-10.977,30,5.001,0,0,0.09023495,0,474.9705,-17.7685,0,0
1,00:00:00.062,0.0636,-10.977,30,5.001,0,0,0.09023495,0,475.2035,-13.7045,0,0
1,00:00:00.064,0.0652,-10.977,30,5.001,0,0,0.09023495,0,475.32,-13.703,0,0
1,00:00:00.065,0.0668,-10.977,30,5.001,0,0,0.07523088,0,475.32,-8.284004,0,0
1,00:00:00.067,0.0684,-10.977,30,5.001,0,0,0.06022681,0,475.32,-16.4135,0,0
1,00:00:00.068,0.07,-10.977,30,5.001,0,0,0.06022681,0,475.553,-15.50999,0,0
1,00:00:00.070,0.0716,-10.977,30,5.001,0,0,0.06022681,0,474.854,-12.7995,0,0
1,00:00:00.072,0.0732,-10.977,30,5.001,0,0,0.05775281,0,475.087,-12.8005,0,0
1,00:00:00.073,0.0748,-10.977,30,5.001,0,0,0.05527881,0,474.9705,-14.1545,0,0
1,00:00:00.075,0.0764,-10.977,30,5.001,0,0,0.05527881,0,474.7375,-12.349,0,0
1,00:00:00.076,0.078,-10.977,30,5.001,0,0,0.05527881,0,475.087,-15.059,0,0
1,00:00:00.078,0.0796,-10.977,30,5.001,0,0,0.1180245,0,475.553,-10.0915,0,0
1,00:00:00.080,0.0812,-10.977,30,5.001,0,0,0.1180245,0,474.7375,-17.7705,0,0
1,00:00:00.081,0.0828,-10.977,30,5.001,0,0,0.1180245,0,475.32,-10.995,0,0
2,00:00:00.083,0.0844,-10.977,30,5.001,0,0,0.1180245,0,475.32,-12.80099,0,0
2,00:00:00.084,0.086,-10.977,30,5.001,0,0,0.1033487,0,474.5045,-15.51099,0,0
2,00:00:00.086,0.0876,-10.977,30,5.001,0,0,0.1033487,0,474.621,-16.4145,0,0
2,00:00:00.088,0.0892,-10.977,30,5.001,0,0,0.1033487,0,475.32,-14.1555,0,0
2,00:00:00.089,0.0908,-10.977,30,5.001,0,0,0.08891839,0,475.4365,-12.8005,0,0
2,00:00:00.091,0.0924,-10.977,30,5.001,0,0,0.07448812,0,475.2035,-13.7035,0,0
2,00:00:00.092,0.094,-10.977,30,5.001,0,0,0.07448812,0,474.854,-20.0265,0,0
2,00:00:00.094,0.0956,-10.977,30,5.001,0,0,0.07448812,0,474.621,-13.2515,0,0
2,00:00:00.096,0.0972,-10.977,30,5.001,0,0,0.08424117,0,475.32,-14.155,0,0
2,00:00:00.097,0.0988,-10.977,30,5.001,0,0,0.09399422,0,474.621,-10.995,0,0
2,00:00:00.099,0.1004,-10.977,30,5.001,0,0,0.09399422,0,474.388,-16.86549,0,0
2,00:00:00.100,0.102,-10.977,30,5.001,0,0,0.09399422,0,474.7375,-15.9625,0,0
2,00:00:00.102,0.1036,-10.977,30,5.001,0,0,0.08443304,0,475.087,-14.157,0,0
2,00:00:00.104,0.1052,-10.977,30,5.001,0,0,0.08443304,0,474.621,-13.2535,0,0
2,00:00:00.105,0.1068,-10.977,30,5.001,0,0,0.08443304,0,475.32,-13.704,0,0
2,00:00:00.107,0.1084,-10.977,30,5.001,0,0,0.08443304,0,474.7375,-12.8035,0,0
2,00:00:00.108,0.11,-10.977,30,5.001,0,0,0.07193122,0,474.621,-15.511,0,0
2,00:00:00.110,0.1116,-10.977,30,5.001,0,0,0.07193122,0,474.854,-15.05949,0,0
2,00:00:00.112,0.1132,-10.977,30,5.001,0,0,0.07193122,0,475.087,-16.866,0,0
2,00:00:00.113,0.1148,-10.977,30,5.001,0,0,0.07302047,0,475.087,-13.7065,0,0
2,00:00:00.115,0.1164,-10.977,30,5.001,0,0,0.07410973,0,474.9705,-16.413,0,0
2,00:00:00.116,0.118,-10.977,30,5.001,0,0,0.07410973,0,475.32,-13.70399,0,0
2,00:00:00.118,0.1196,-10.977,30,5.001,0,0,0.07410973,0,474.155,-14.6065,0,0
2,00:00:00.120,0.1212,-10.977,30,5.001,0,0,0.08070567,0,474.9705,-14.157,0,0
2,00:00:00.121,0.1228,-10.977,30,5.001,0,0,0.08730162,0,475.087,-19.12299,0,0
2,00:00:00.123,0.1244,-10.977,30,5.001,0,0,0.08730162,0,474.854,-10.9945,0,0
3,00:00:00.124,0.126,-10.977,30,5.001,0,0,0.08730162,0,474.5045,-17.3175,0,0
3,00:00:00.126,0.1276,-10.977,30,5.001,0,0,0.09895483,0,474.621,-10.9965,0,0
3,00:00:00.128,0.1292,-10.977,30,5.001,0,0,0.09895483,0,474.7375,-19.126,0,0
3,00:00:00.129,0.1308,-10.977,30,5.001,0,0,0.09895483,0,474.7375,-11.448,0,0
3,00:00:00.131,0.1324,-10.977,30,5.001,0,0,0.08541121,0,474.2715,-15.0615,0,0
3,00:00:00.132,0.134,-10.977,30,5.001,0,0,0.07186758,0,474.9705,-14.1565,0,0
3,00:00:00.134,0.1356,-10.977,30,5.001,0,0,0.07186758,0,474.9705,-11.898,0,0
3,00:00:00.136,0.1372,-10.977,30,5.001,0,0,0.07186758,0,475.4365,-16.4135,0,0
