Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,-0.01202715,0,441.8845,-18.2045,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,-0.02034467,0,442.3505,-15.0425,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,-0.0286622,0,442.467,-15.043,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,-0.0286622,0,442.7,-13.688,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,-0.0286622,0,442.1175,-17.3015,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,-0.01538585,0,442.001,-15.4965,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,-0.01538585,0,442.1175,-19.1085,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,-0.01538585,0,441.535,-17.3025,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,-0.01538585,0,442.1175,-15.042,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,-0.007032359,0,442.3505,-16.849,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,-0.007032359,0,441.4185,-18.202,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,-0.007032359,0,442.5835,-16.3975,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,-0.01317566,0,441.6515,-16.8465,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,-0.01931895,0,442.467,-16.84949,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,-0.01931895,0,441.535,-21.36549,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,-0.01931895,0,442.234,-17.3005,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,-0.02252204,0,442.5835,-19.559,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,-0.02572513,0,442.3505,-16.3985,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,-0.02572513,0,442.5835,-20.009,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,-0.02572513,0,441.768,-18.2035,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,-0.02297926,0,441.768,-20.4625,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,-0.02023339,0,442.7,-16.851,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,-0.02023339,0,441.8845,-21.367,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,-0.02023339,0,442.467,-19.5605,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,-0.05860389,0,442.1175,-19.108,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,-0.05860389,0,442.001,-15.0445,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,-0.05860389,0,441.6515,-19.56,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,-0.05860389,0,442.5835,-15.9465,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,-0.01497548,0,441.768,-20.46049,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,-0.01497548,0,442.7,-16.398,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,-0.01497548,0,442.7,-21.8175,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,-0.02000357,0,442.7,-16.8485,0,0
1,00:00:00.051,0.0524,-10.977,30,5.001,0,0,-0.02503167,0,441.6515,-20.46,0,0
1,00:00:00.052,0.054,-10.977,30,5.001,0,0,-0.02503167,0,442.001,-16.39799,0,0
1,00:00:00.054,0.0556,-10.977,30,5.001,0,0,-0.02503167,0,441.302,-17.7505,0,0
1,00:00:00.056,0.0572,-10.977,30,5.001,0,0,-0.02404953,0,441.4185,-14.589,0,0
1,00:00:00.057,0.0588,-10.977,30,5.001,0,0,-0.0230674,0,441.8845,-16.846,0,0
1,00:00:00.059,0.0604,-10.977,30,5.001,0,0,-0.0230674,0,441.768,-15.9455,0,0
1,00:00:00.060,0.062,-10.977,30,5.001,0,0,-0.0230674,0,441.535,-19.5575,0,0
1,00:00:00.062,0.0636,-10.977,30,5.001,0,0,-0.04859568,0,442.933,-15.4925,0,0
1,00:00:00.064,0.0652,-10.977,30,5.001,0,0,-0.04859568,0,442.001,-20.0095,0,0
1,00:00:00.065,0.0668,-10.977,30,5.001,0,0,-0.04859568,0,441.8845,-16.84949,0,0
1,00:00:00.067,0.0684,-10.977,30,5.001,0,0,-0.0316474,0,442.234,-19.559,0,0
1,00:00:00.068,0.07,-10.977,30,5.001,0,0,-0.01469912,0,441.8845,-14.139,0,0
1,00:00:00.070,0.0716,-10.977,30,5.001,0,0,-0.01469912,0,441.8845,-19.558,0,0
1,00:00:00.072,0.0732,-10.977,30,5.001,0,0,-0.01469912,0,442.001,-19.558,0,0
1,00:00:00.073,0.0748,-10.977,30,5.001,0,0,-0.01069201,0,441.302,-17.299,0,0
1,00:00:00.075,0.0764,-10.977,30,5.001,0,0,-0.006684899,0,442.001,-17.3015,0,0
1,00:00:00.076,0.078,-10.977,30,5.001,0,0,-0.006684899,0,441.8845,-19.559,0,0
1,00:00:00.078,0.0796,-10.977,30,5.001,0,0,-0.006684899,0,442.5835,-15.493,0,0
1,00:00:00.080,0.0812,-10.977,30,5.001,0,0,-0.02073246,0,441.8845,-19.106,0,0
1,00:00:00.081,0.0828,-10.977,30,5.001,0,0,-0.03478001,0,442.1175,-12.7835,0,0
