Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,-0.01082085,0,1701.016,-21.8005,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,-0.01082085,0,1700.783,-25.4115,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,-0.0318221,0,1701.016,-20.4445,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,-0.05282335,0,1701.016,-24.96149,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,-0.05282335,0,1701.832,-20.896,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,-0.05282335,0,1701.016,-21.347,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,-0.04625066,0,1700.434,-20.8955,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,-0.03967798,0,1701.133,-19.0875,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,-0.03967798,0,1700.9,-16.378,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,-0.03967798,0,1700.667,-19.08549,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,-0.03192165,0,1700.9,-15.9245,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,-0.02416534,0,1701.599,-23.1525,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,-0.02416534,0,1700.783,-18.63249,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,-0.02416534,0,1700.9,-21.797,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,-0.007394885,0,1701.016,-19.0885,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,-0.007394885,0,1701.016,-20.894,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,-0.007394885,0,1700.434,-20.896,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,-0.007394885,0,1701.016,-22.7015,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,-0.04233403,0,1700.551,-17.2805,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,-0.04233403,0,1701.599,-23.60699,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,-0.04233403,0,1701.016,-17.7345,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,-0.04167175,0,1700.201,-22.70449,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,-0.04100948,0,1700.317,-16.831,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,-0.04100948,0,1700.667,-18.185,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,-0.04100948,0,1700.201,-16.8315,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,-0.02814195,0,1700.9,-19.08649,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,-0.01527442,0,1700.55,-15.926,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,-0.01527442,0,1700.084,-19.9915,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,-0.01527442,0,1699.152,-16.379,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,-0.01831686,0,1699.269,-23.6045,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,-0.01831686,0,1699.502,-16.378,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,-0.01831686,0,1699.036,-24.959,0,0
1,00:00:00.051,0.0524,-10.977,30,5.001,0,0,-0.01831686,0,1699.036,-20.89849,0,0
1,00:00:00.052,0.054,-10.977,30,5.001,0,0,-0.02767394,0,1699.502,-20.8935,0,0
1,00:00:00.054,0.0556,-10.977,30,5.001,0,0,-0.02767394,0,1699.385,-18.6385,0,0
1,00:00:00.056,0.0572,-10.977,30,5.001,0,0,-0.02767394,0,1699.385,-19.0885,0,0
1,00:00:00.057,0.0588,-10.977,30,5.001,0,0,-0.01847954,0,1698.919,-16.381,0,0
1,00:00:00.059,0.0604,-10.977,30,5.001,0,0,-0.009285149,0,1699.269,-21.8,0,0
1,00:00:00.060,0.062,-10.977,30,5.001,0,0,-0.009285149,0,1699.152,-15.0265,0,0
1,00:00:00.062,0.0636,-10.977,30,5.001,0,0,-0.009285149,0,1699.036,-18.1865,0,0
1,00:00:00.064,0.0652,-10.977,30,5.001,0,0,-0.009906631,0,1699.036,-16.833,0,0
1,00:00:00.065,0.0668,-10.977,30,5.001,0,0,-0.01052811,0,1699.269,-21.348,0,0
1,00:00:00.067,0.0684,-10.977,30,5.001,0,0,-0.01052811,0,1698.687,-17.7365,0,0
1,00:00:00.068,0.07,-10.977,30,5.001,0,0,-0.01052811,0,1699.152,-19.0895,0,0
1,00:00:00.070,0.0716,-10.977,30,5.001,0,0,-0.00748212,0,1698.57,-16.8305,0,0
1,00:00:00.072,0.0732,-10.977,30,5.001,0,0,-0.00748212,0,1698.57,-19.089,0,0
1,00:00:00.073,0.0748,-10.977,30,5.001,0,0,-0.00748212,0,1699.385,-20.4425,0,0
1,00:00:00.075,0.0764,-10.977,30,5.001,0,0,-0.00748212,0,1699.502,-21.3485,0,0
1,00:00:00.076,0.078,-10.977,30,5.001,0,0,-0.04068297,0,1698.104,-19.994,0,0
1,00:00:00.078,0.0796,-10.977,30,5.001,0,0,-0.04068297,0,1698.337,-23.60699,0,0
1,00:00:00.080,0.0812,-10.977,30,5.001,0,0,-0.04068297,0,1698.687,-17.7365,0,0
1,00:00:00.081,0.0828,-10.977,30,5.001,0,0,-0.03467453,0,1698.57,-20.4435,0,0
2,00:00:00.083,0.0844,-10.977,30,5.001,0,0,-0.02866608,0,1698.92,-19.99649,0,0
2,00:00:00.084,0.086,-10.977,30,5.001,0,0,-0.02866608,0,1698.919,-19.5415,0,0
2,00:00:00.086,0.0876,-10.977,30,5.001,0,0,-0.02866608,0,1698.104,-16.3815,0,0
2,00:00:00.088,0.0892,-10.977,30,5.001,0,0,-0.01094006,0,1698.57,-22.25449,0,0
2,00:00:00.089,0.0908,-10.977,30,5.001,0,0,0.006785963,0,1698.687,-16.3815,0,0
2,00:00:00.091,0.0924,-10.977,30,5.001,0,0,0.006785963,0,1698.22,-19.0875,0,0
2,00:00:00.092,0.094,-10.977,30,5.001,0,0,0.006785963,0,1698.453,-17.2835,0,0
2,00:00:00.094,0.0956,-10.977,30,5.001,0,0,-0.004470922,0,1697.987,-23.15599,0,0
2,00:00:00.096,0.0972,-10.977,30,5.001,0,0,-0.004470922,0,1698.22,-24.05799,0,0
2,00:00:00.097,0.0988,-10.977,30,5.001,0,0,-0.004470922,0,1698.337,-20.8945,0,0
2,00:00:00.099,0.1004,-10.977,30,5.001,0,0,-0.01434554,0,1697.288,-22.70449,0,0
2,00:00:00.100,0.102,-10.977,30,5.001,0,0,-0.02422016,0,1698.337,-20.4445,0,0
2,00:00:00.102,0.1036,-10.977,30,5.001,0,0,-0.02422016,0,1698.337,-21.3475,0,0
2,00:00:00.104,0.1052,-10.977,30,5.001,0,0,-0.02422016,0,1698.686,-21.35149,0,0
2,00:00:00.105,0.1068,-10.977,30,5.001,0,0,-0.0235109,0,1697.405,-24.51049,0,0
2,00:00:00.107,0.1084,-10.977,30,5.001,0,0,-0.02280165,0,1697.638,-19.089,0,0
2,00:00:00.108,0.11,-10.977,30,5.001,0,0,-0.02280165,0,1697.055,-20.445,0,0
2,00:00:00.110,0.1116,-10.977,30,5.001,0,0,-0.02280165,0,1697.172,-19.994,0,0
2,00:00:00.112,0.1132,-10.977,30,5.001,0,0,-0.02451092,0,1696.939,-24.05899,0,0
2,00:00:00.113,0.1148,-10.977,30,5.001,0,0,-0.02622019,0,1697.055,-20.8955,0,0
2,00:00:00.115,0.1164,-10.977,30,5.001,0,0,-0.02622019,0,1697.638,-23.60649,0,0
2,00:00:00.116,0.118,-10.977,30,5.001,0,0,-0.02622019,0,1697.987,-18.6385,0,0
2,00:00:00.118,0.1196,-10.977,30,5.001,0,0,0.01049825,0,1697.521,-21.347,0,0
2,00:00:00.120,0.1212,-10.977,30,5.001,0,0,0.01049825,0,1697.638,-20.8955,0,0
2,00:00:00.121,0.1228,-10.977,30,5.001,0,0,0.01049825,0,1697.988,-22.702,0,0
2,00:00:00.123,0.1244,-10.977,30,5.001,0,0,0.004963469,0,1697.521,-19.5405,0,0
3,00:00:00.124,0.126,-10.977,30,5.001,0,0,-0.0005713117,0,1697.871,-22.703,0,0
3,00:00:00.126,0.1276,-10.977,30,5.001,0,0,-0.0005713117,0,1698.22,-21.7985,0,0
3,00:00:00.128,0.1292,-10.977,30,5.001,0,0,-0.0005713117,0,1697.871,-21.3455,0,0
3,00:00:00.129,0.1308,-10.977,30,5.001,0,0,0.0004823408,0,1697.172,-19.99,0,0
3,00:00:00.131,0.1324,-10.977,30,5.001,0,0,0.001535993,0,1696.823,-21.799,0,0
3,00:00:00.132,0.134,-10.977,30,5.001,0,0,0.001535993,0,1697.172,-20.4445,0,0
3,00:00:00.134,0.1356,-10.977,30,5.001,0,0,0.001535993,0,1696.589,-19.5395,0,0
3,00:00:00.136,0.1372,-10.977,30,5.001,0,0,-0.04204482,0,1697.172,-21.347,0,0
3,00:00:00.137,0.1388,-10.977,30,5.001,0,0,-0.04204482,0,1696.356,-18.18449,0,0
3,00:00:00.139,0.1404,-10.977,30,5.001,0,0,-0.04204482,0,1696.356,-22.702,0,0
3,00:00:00.140,0.142,-10.977,30,5.001,0,0,-0.04204482,0,1696.823,-19.541,0,0
3,00:00:00.142,0.1436,-10.977,30,5.001,0,0,-0.03135715,0,1697.405,-17.73299,0,0
3,00:00:00.144,0.1452,-10.977,30,5.001,0,0,-0.03135715,0,1696.939,-22.2515,0,0
3,00:00:00.145,0.1468,-10.977,30,5.001,0,0,-0.03135715,0,1697.172,-19.53849,0,0
3,00:00:00.147,0.1484,-10.977,30,5.001,0,0,-0.02464653,0,1696.356,-18.6375,0,0
3,00:00:00.148,0.15,-10.977,30,5.001,0,0,-0.01793591,0,1697.288,-19.9925,0,0
3,00:00:00.150,0.1516,-10.977,30,5.001,0,0,-0.01793591,0,1696.24,-20.4425,0,0
3,00:00:00.152,0.1532,-10.977,30,5.001,0,0,-0.01793591,0,1697.288,-19.089,0,0
3,00:00:00.153,0.1548,-10.977,30,5.001,0,0,-0.02367208,0,1697.289,-19.541,0,0
3,00:00:00.155,0.1564,-10.977,30,5.001,0,0,-0.02940824,0,1696.589,-19.089,0,0
3,00:00:00.156,0.158,-10.977,30,5.001,0,0,-0.02940824,0,1696.939,-23.15549,0,0
3,00:00:00.158,0.1596,-10.977,30,5.001,0,0,-0.02940824,0,1696.589,-17.283,0,0
3,00:00:00.160,0.1612,-10.977,30,5.001,0,0,-0.03133181,0,1696.59,-19.09,0,0
3,00:00:00.161,0.1628,-10.977,30,5.001,0,0,-0.03325538,0,1696.356,-21.799,0,0
3,00:00:00.163,0.1644,-10.977,30,5.001,0,0,-0.03325538,0,1696.823,-20.445,0,0
3,00:00:00.164,0.166,-10.977,30,5.001,0,0,-0.03325538,0,1696.473,-19.0905,0,0
4,00:00:00.166,0.1676,-10.977,30,5.001,0,0,-0.009676752,0,1696.706,-17.735,0,0
4,00:00:00.168,0.1692,-10.977,30,5.001,0,0,-0.009676752,0,1696.24,-22.25299,0,0
4,00:00:00.169,0.1708,-10.977,30,5.001,0,0,-0.009676752,0,1695.657,-20.444,0,0
4,00:00:00.171,0.1724,-10.977,30,5.001,0,0,-0.0142534,0,1696.939,-19.9945,0,0
4,00:00:00.172,0.174,-10.977,30,5.001,0,0,-0.01883005,0,1695.075,-19.542,0,0
4,00:00:00.174,0.1756,-10.977,30,5.001,0,0,-0.01883005,0,1696.706,-19.0905,0,0
4,00:00:00.176,0.1772,-10.977,30,5.001,0,0,-0.01883005,0,1696.823,-19.5405,0,0
4,00:00:00.177,0.1788,-10.977,30,5.001,0,0,-0.02696658,0,1695.891,-18.638,0,0
4,00:00:00.179,0.1804,-10.977,30,5.001,0,0,-0.03510312,0,1695.657,-18.6365,0,0
4,00:00:00.180,0.182,-10.977,30,5.001,0,0,-0.03510312,0,1696.473,-18.637,0,0
4,00:00:00.182,0.1836,-10.977,30,5.001,0,0,-0.03510312,0,1695.075,-20.444,0,0
4,00:00:00.184,0.1852,-10.977,30,5.001,0,0,-0.04516856,0,1695.425,-21.34949,0,0
4,00:00:00.185,0.1868,-10.977,30,5.001,0,0,-0.04516856,0,1695.657,-22.251,0,0
4,00:00:00.187,0.1884,-10.977,30,5.001,0,0,-0.04516856,0,1695.774,-17.2845,0,0
4,00:00:00.188,0.19,-10.977,30,5.001,0,0,-0.04516856,0,1695.774,-19.091,0,0
4,00:00:00.190,0.1916,-10.977,30,5.001,0,0,-0.03304489,0,1696.007,-17.7355,0,0
4,00:00:00.192,0.1932,-10.977,30,5.001,0,0,-0.03304489,0,1695.191,-18.6385,0,0
4,00:00:00.193,0.1948,-10.977,30,5.001,0,0,-0.03304489,0,1696.124,-21.80149,0,0
4,00:00:00.195,0.1964,-10.977,30,5.001,0,0,-0.02824089,0,1695.425,-19.995,0,0
