Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,0.1156999,0,278.7845,-17.7605,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,0.1156999,0,277.8525,-18.664,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,0.1156999,0,278.202,-20.018,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,0.1156999,0,277.736,-17.759,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,0.114373,0,279.2505,-16.8555,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,0.114373,0,278.435,-17.3065,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,0.114373,0,278.901,-14.1445,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,0.1195058,0,277.8525,-18.209,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,0.1246387,0,278.202,-17.759,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,0.1246387,0,278.0855,-19.11199,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,0.1246387,0,278.202,-16.4025,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,0.1303007,0,278.435,-15.5,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,0.1359627,0,278.5515,-18.66199,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,0.1359627,0,278.202,-16.4035,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,0.1359627,0,278.5515,-16.4025,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,0.1219562,0,277.6195,-19.114,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,0.1079497,0,277.969,-15.047,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,0.1079497,0,277.6195,-20.92049,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,0.1079497,0,278.7845,-14.145,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,0.09379733,0,278.202,-17.76,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,0.09379733,0,277.736,-16.406,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,0.09379733,0,278.5515,-18.662,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,0.1069474,0,278.668,-16.4035,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,0.1200975,0,278.435,-16.8565,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,0.1200975,0,278.435,-18.663,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,0.1200975,0,278.5515,-16.8555,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,0.1409051,0,278.7845,-18.21,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,0.1617126,0,278.202,-17.30699,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,0.1617126,0,278.3185,-15.5005,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,0.1617126,0,278.202,-15.04849,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,0.1469997,0,277.8525,-12.3375,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,0.1322867,0,277.969,-19.56499,0,0
1,00:00:00.051,0.0524,-10.977,30,5.001,0,0,0.1322867,0,278.5515,-15.499,0,0
1,00:00:00.052,0.054,-10.977,30,5.001,0,0,0.1322867,0,277.3865,-20.922,0,0
1,00:00:00.054,0.0556,-10.977,30,5.001,0,0,0.1087863,0,278.5515,-16.4035,0,0
1,00:00:00.056,0.0572,-10.977,30,5.001,0,0,0.1087863,0,278.5515,-17.7575,0,0
1,00:00:00.057,0.0588,-10.977,30,5.001,0,0,0.1087863,0,278.435,-19.5665,0,0
1,00:00:00.059,0.0604,-10.977,30,5.001,0,0,0.1190856,0,278.0855,-16.8535,0,0
1,00:00:00.060,0.062,-10.977,30,5.001,0,0,0.1293849,0,278.3185,-16.4035,0,0
1,00:00:00.062,0.0636,-10.977,30,5.001,0,0,0.1293849,0,278.202,-17.758,0,0
1,00:00:00.064,0.0652,-10.977,30,5.001,0,0,0.1293849,0,278.668,-15.9515,0,0
1,00:00:00.065,0.0668,-10.977,30,5.001,0,0,0.1245116,0,277.8525,-16.8565,0,0
1,00:00:00.067,0.0684,-10.977,30,5.001,0,0,0.1196383,0,278.5515,-18.66199,0,0
1,00:00:00.068,0.07,-10.977,30,5.001,0,0,0.1196383,0,278.901,-17.308,0,0
1,00:00:00.070,0.0716,-10.977,30,5.001,0,0,0.1196383,0,278.668,-15.048,0,0
1,00:00:00.072,0.0732,-10.977,30,5.001,0,0,0.1292725,0,277.6195,-17.3085,0,0
1,00:00:00.073,0.0748,-10.977,30,5.001,0,0,0.1389067,0,278.202,-15.953,0,0
1,00:00:00.075,0.0764,-10.977,30,5.001,0,0,0.1389067,0,277.969,-15.50099,0,0
1,00:00:00.076,0.078,-10.977,30,5.001,0,0,0.1389067,0,278.5515,-16.85449,0,0
1,00:00:00.078,0.0796,-10.977,30,5.001,0,0,0.08432022,0,277.8525,-17.307,0,0
1,00:00:00.080,0.0812,-10.977,30,5.001,0,0,0.08432022,0,278.435,-17.7605,0,0
1,00:00:00.081,0.0828,-10.977,30,5.001,0,0,0.08432022,0,277.8525,-15.5005,0,0
2,00:00:00.083,0.0844,-10.977,30,5.001,0,0,0.1059317,0,278.3185,-16.4045,0,0
2,00:00:00.084,0.086,-10.977,30,5.001,0,0,0.1275432,0,277.8525,-20.919,0,0
2,00:00:00.086,0.0876,-10.977,30,5.001,0,0,0.1275432,0,277.969,-15.502,0,0
2,00:00:00.088,0.0892,-10.977,30,5.001,0,0,0.1275432,0,278.668,-18.662,0,0
2,00:00:00.089,0.0908,-10.977,30,5.001,0,0,0.1341976,0,278.202,-11.88599,0,0
2,00:00:00.091,0.0924,-10.977,30,5.001,0,0,0.1408521,0,277.27,-18.2095,0,0
2,00:00:00.092,0.094,-10.977,30,5.001,0,0,0.1408521,0,278.435,-16.8545,0,0
2,00:00:00.094,0.0956,-10.977,30,5.001,0,0,0.1408521,0,277.8525,-18.66149,0,0
2,00:00:00.096,0.0972,-10.977,30,5.001,0,0,0.136981,0,278.0855,-16.856,0,0
2,00:00:00.097,0.0988,-10.977,30,5.001,0,0,0.1331098,0,277.6195,-17.3075,0,0
2,00:00:00.099,0.1004,-10.977,30,5.001,0,0,0.1331098,0,278.435,-17.3085,0,0
2,00:00:00.100,0.102,-10.977,30,5.001,0,0,0.1331098,0,278.0855,-19.567,0,0
2,00:00:00.102,0.1036,-10.977,30,5.001,0,0,0.1207791,0,278.3185,-16.8575,0,0
2,00:00:00.104,0.1052,-10.977,30,5.001,0,0,0.1207791,0,277.736,-20.471,0,0
2,00:00:00.105,0.1068,-10.977,30,5.001,0,0,0.1207791,0,278.7845,-16.4065,0,0
2,00:00:00.107,0.1084,-10.977,30,5.001,0,0,0.1279336,0,277.6195,-17.759,0,0
2,00:00:00.108,0.11,-10.977,30,5.001,0,0,0.1350882,0,278.0855,-16.85751,0,0
2,00:00:00.110,0.1116,-10.977,30,5.001,0,0,0.1350882,0,277.8525,-16.8565,0,0
2,00:00:00.112,0.1132,-10.977,30,5.001,0,0,0.1350882,0,277.8525,-15.954,0,0
2,00:00:00.113,0.1148,-10.977,30,5.001,0,0,0.1161674,0,278.5515,-19.115,0,0
2,00:00:00.115,0.1164,-10.977,30,5.001,0,0,0.09724651,0,277.3865,-15.50301,0,0
2,00:00:00.116,0.118,-10.977,30,5.001,0,0,0.09724651,0,278.5515,-17.7595,0,0
2,00:00:00.118,0.1196,-10.977,30,5.001,0,0,0.09724651,0,278.5515,-14.14549,0,0
2,00:00:00.120,0.1212,-10.977,30,5.001,0,0,0.09984288,0,277.8525,-19.56499,0,0
2,00:00:00.121,0.1228,-10.977,30,5.001,0,0,0.1024393,0,277.503,-18.21201,0,0
2,00:00:00.123,0.1244,-10.977,30,5.001,0,0,0.1024393,0,278.202,-16.856,0,0
3,00:00:00.124,0.126,-10.977,30,5.001,0,0,0.1024393,0,278.7845,-15.4995,0,0
3,00:00:00.126,0.1276,-10.977,30,5.001,0,0,0.07995935,0,277.6195,-20.92049,0,0
3,00:00:00.128,0.1292,-10.977,30,5.001,0,0,0.07995935,0,278.668,-15.04749,0,0
3,00:00:00.129,0.1308,-10.977,30,5.001,0,0,0.07995935,0,277.969,-19.113,0,0
3,00:00:00.131,0.1324,-10.977,30,5.001,0,0,0.09421105,0,278.202,-13.243,0,0
3,00:00:00.132,0.134,-10.977,30,5.001,0,0,0.1084628,0,277.6195,-19.566,0,0
3,00:00:00.134,0.1356,-10.977,30,5.001,0,0,0.1084628,0,277.969,-12.339,0,0
3,00:00:00.136,0.1372,-10.977,30,5.001,0,0,0.1084628,0,277.1535,-19.112,0,0
3,00:00:00.137,0.1388,-10.977,30,5.001,0,0,0.092724,0,278.0855,-14.598,0,0
3,00:00:00.139,0.1404,-10.977,30,5.001,0,0,0.07698524,0,277.8525,-18.66,0,0
3,00:00:00.140,0.142,-10.977,30,5.001,0,0,0.07698524,0,278.435,-14.1475,0,0
3,00:00:00.142,0.1436,-10.977,30,5.001,0,0,0.07698524,0,277.8525,-16.4025,0,0
3,00:00:00.144,0.1452,-10.977,30,5.001,0,0,0.08826894,0,278.0855,-16.4045,0,0
3,00:00:00.145,0.1468,-10.977,30,5.001,0,0,0.08826894,0,277.3865,-17.7595,0,0
3,00:00:00.147,0.1484,-10.977,30,5.001,0,0,0.08826894,0,278.7845,-16.40399,0,0
3,00:00:00.148,0.15,-10.977,30,5.001,0,0,0.08826894,0,278.7845,-17.7595,0,0
3,00:00:00.150,0.1516,-10.977,30,5.001,0,0,0.105181,0,278.435,-16.8565,0,0
3,00:00:00.152,0.1532,-10.977,30,5.001,0,0,0.105181,0,278.3185,-20.016,0,0
3,00:00:00.153,0.1548,-10.977,30,5.001,0,0,0.105181,0,278.7845,-14.1465,0,0
3,00:00:00.155,0.1564,-10.977,30,5.001,0,0,0.1081273,0,277.969,-17.75749,0,0
3,00:00:00.156,0.158,-10.977,30,5.001,0,0,0.1110736,0,278.435,-17.759,0,0
3,00:00:00.158,0.1596,-10.977,30,5.001,0,0,0.1110736,0,278.0855,-18.211,0,0
3,00:00:00.160,0.1612,-10.977,30,5.001,0,0,0.1110736,0,278.668,-16.8565,0,0
3,00:00:00.161,0.1628,-10.977,30,5.001,0,0,0.1237604,0,278.0855,-17.7595,0,0
