Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,-0.004832886,0,56.153,-14.1495,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,-0.01402354,0,55.92,-18.666,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,-0.02321419,0,55.8035,-14.60101,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,-0.02321419,0,56.0365,-18.666,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,-0.02321419,0,55.92,-11.892,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,-0.0222049,0,55.8035,-17.763,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,-0.02119561,0,56.153,-18.215,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,-0.02119561,0,55.687,-15.053,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,-0.02119561,0,55.8035,-10.0865,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,-0.03124475,0,56.0365,-15.9565,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,-0.03124475,0,56.0365,-14.149,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,-0.03124475,0,55.8035,-17.763,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,-0.03124475,0,55.92,-15.053,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,-0.01733885,0,55.454,-18.215,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,-0.01733885,0,55.5705,-13.245,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,-0.01733885,0,55.687,-18.214,0,0
