Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,-0.004139188,0,278.5515,-17.31001,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,-0.004017688,0,279.2505,-17.763,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,-0.004017688,0,280.1825,-12.342,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,-0.004017688,0,279.0175,-16.4055,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,-0.02539467,0,279.134,-14.14851,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,-0.02539467,0,279.2505,-14.14799,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,-0.02539467,0,279.367,-14.14899,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,-0.02539467,0,278.7845,-12.7935,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,2.716373E-05,0,279.833,-12.34351,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,2.716373E-05,0,279.6,-15.957,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,2.716373E-05,0,279.6,-15.9565,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,-0.009812354,0,279.134,-17.312,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,-0.01965187,0,278.901,-12.342,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,-0.01965187,0,279.134,-17.763,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,-0.01965187,0,279.2505,-15.503,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,-0.003676766,0,278.5515,-15.95551,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,0.01229834,0,279.833,-17.3125,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,0.01229834,0,279.4835,-14.5995,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,0.01229834,0,279.2505,-15.503,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,-0.01075153,0,279.0175,-17.763,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,-0.01075153,0,279.134,-11.4395,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,-0.01075153,0,278.7845,-18.6655,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,-0.01075153,0,279.4835,-14.6015,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,-0.0183803,0,279.0175,-14.15,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,-0.0183803,0,279.4835,-17.312,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,-0.0183803,0,278.7845,-15.505,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,-0.0183803,0,278.7845,-17.7645,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,-0.0171352,0,279.134,-17.7645,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,-0.0171352,0,279.4835,-15.5045,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,-0.0171352,0,279.0175,-15.9565,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,-0.005465168,0,278.7845,-18.214,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,0.006204864,0,278.7845,-18.214,0,0
1,00:00:00.051,0.0524,-10.977,30,5.001,0,0,0.006204864,0,279.7165,-17.3115,0,0
1,00:00:00.052,0.054,-10.977,30,5.001,0,0,0.006204864,0,278.901,-16.859,0,0
1,00:00:00.054,0.0556,-10.977,30,5.001,0,0,0.0004694771,0,279.2505,-15.955,0,0
1,00:00:00.056,0.0572,-10.977,30,5.001,0,0,-0.00526591,0,279.134,-16.407,0,0
1,00:00:00.057,0.0588,-10.977,30,5.001,0,0,-0.00526591,0,279.367,-15.9565,0,0
1,00:00:00.059,0.0604,-10.977,30,5.001,0,0,-0.00526591,0,280.066,-18.2145,0,0
1,00:00:00.060,0.062,-10.977,30,5.001,0,0,-0.01716608,0,278.901,-11.44,0,0
1,00:00:00.062,0.0636,-10.977,30,5.001,0,0,-0.01716608,0,279.2505,-16.4085,0,0
1,00:00:00.064,0.0652,-10.977,30,5.001,0,0,-0.01716608,0,279.2505,-14.1485,0,0
1,00:00:00.065,0.0668,-10.977,30,5.001,0,0,-0.01716608,0,279.7165,-17.762,0,0
1,00:00:00.067,0.0684,-10.977,30,5.001,0,0,0.01049091,0,280.1825,-13.245,0,0
1,00:00:00.068,0.07,-10.977,30,5.001,0,0,0.01049091,0,279.833,-17.3115,0,0
1,00:00:00.070,0.0716,-10.977,30,5.001,0,0,0.01049091,0,279.7165,-15.9565,0,0
1,00:00:00.072,0.0732,-10.977,30,5.001,0,0,0.008592756,0,279.2505,-17.31001,0,0
1,00:00:00.073,0.0748,-10.977,30,5.001,0,0,0.006694599,0,279.2505,-17.7625,0,0
1,00:00:00.075,0.0764,-10.977,30,5.001,0,0,0.006694599,0,279.367,-16.8585,0,0
1,00:00:00.076,0.078,-10.977,30,5.001,0,0,0.006694599,0,279.4835,-19.57,0,0
1,00:00:00.078,0.0796,-10.977,30,5.001,0,0,-0.0001840654,0,279.0175,-17.3115,0,0
1,00:00:00.080,0.0812,-10.977,30,5.001,0,0,-0.007062729,0,279.6,-18.214,0,0
1,00:00:00.081,0.0828,-10.977,30,5.001,0,0,-0.007062729,0,279.2505,-15.955,0,0
2,00:00:00.083,0.0844,-10.977,30,5.001,0,0,-0.007062729,0,279.7165,-14.149,0,0
2,00:00:00.084,0.086,-10.977,30,5.001,0,0,-0.009338451,0,278.7845,-15.5045,0,0
2,00:00:00.086,0.0876,-10.977,30,5.001,0,0,-0.009338451,0,279.0175,-14.60201,0,0
2,00:00:00.088,0.0892,-10.977,30,5.001,0,0,-0.009338451,0,279.0175,-15.054,0,0
2,00:00:00.089,0.0908,-10.977,30,5.001,0,0,-0.008656539,0,279.134,-15.05251,0,0
2,00:00:00.091,0.0924,-10.977,30,5.001,0,0,-0.007974627,0,278.7845,-16.409,0,0
2,00:00:00.092,0.094,-10.977,30,5.001,0,0,-0.007974627,0,279.0175,-11.8905,0,0
2,00:00:00.094,0.0956,-10.977,30,5.001,0,0,-0.007974627,0,279.134,-16.8605,0,0
2,00:00:00.096,0.0972,-10.977,30,5.001,0,0,-0.01131898,0,278.7845,-15.5065,0,0
2,00:00:00.097,0.0988,-10.977,30,5.001,0,0,-0.01466333,0,278.435,-15.955,0,0
2,00:00:00.099,0.1004,-10.977,30,5.001,0,0,-0.01466333,0,279.2505,-12.793,0,0
2,00:00:00.100,0.102,-10.977,30,5.001,0,0,-0.01466333,0,279.134,-15.5045,0,0
2,00:00:00.102,0.1036,-10.977,30,5.001,0,0,-0.01283767,0,279.134,-16.8605,0,0
2,00:00:00.104,0.1052,-10.977,30,5.001,0,0,-0.011012,0,279.9495,-17.7625,0,0
2,00:00:00.105,0.1068,-10.977,30,5.001,0,0,-0.011012,0,279.2505,-11.891,0,0
2,00:00:00.107,0.1084,-10.977,30,5.001,0,0,-0.011012,0,278.901,-15.5035,0,0
2,00:00:00.108,0.11,-10.977,30,5.001,0,0,-0.003689238,0,279.367,-12.7935,0,0
2,00:00:00.110,0.1116,-10.977,30,5.001,0,0,-0.003689238,0,278.7845,-16.4075,0,0
2,00:00:00.112,0.1132,-10.977,30,5.001,0,0,-0.003689238,0,279.4835,-13.697,0,0
2,00:00:00.113,0.1148,-10.977,30,5.001,0,0,0.003629823,0,279.0175,-15.0505,0,0
2,00:00:00.115,0.1164,-10.977,30,5.001,0,0,0.01094888,0,279.7165,-13.697,0,0
2,00:00:00.116,0.118,-10.977,30,5.001,0,0,0.01094888,0,278.5515,-14.6,0,0
2,00:00:00.118,0.1196,-10.977,30,5.001,0,0,0.01094888,0,279.2505,-14.5995,0,0
2,00:00:00.120,0.1212,-10.977,30,5.001,0,0,0.004950417,0,278.7845,-14.60001,0,0
2,00:00:00.121,0.1228,-10.977,30,5.001,0,0,-0.00104805,0,278.901,-14.149,0,0
2,00:00:00.123,0.1244,-10.977,30,5.001,0,0,-0.00104805,0,279.134,-16.8565,0,0
3,00:00:00.124,0.126,-10.977,30,5.001,0,0,-0.00104805,0,278.5515,-10.9855,0,0
3,00:00:00.126,0.1276,-10.977,30,5.001,0,0,-0.005785661,0,278.668,-16.8565,0,0
3,00:00:00.128,0.1292,-10.977,30,5.001,0,0,-0.01052327,0,278.5515,-13.6965,0,0
3,00:00:00.129,0.1308,-10.977,30,5.001,0,0,-0.01052327,0,279.134,-14.1475,0,0
3,00:00:00.131,0.1324,-10.977,30,5.001,0,0,-0.01052327,0,279.2505,-15.0525,0,0
3,00:00:00.132,0.134,-10.977,30,5.001,0,0,-0.001190272,0,279.0175,-15.5015,0,0
3,00:00:00.134,0.1356,-10.977,30,5.001,0,0,-0.001190272,0,280.066,-15.5065,0,0
3,00:00:00.136,0.1372,-10.977,30,5.001,0,0,-0.001190272,0,279.0175,-15.9565,0,0
3,00:00:00.137,0.1388,-10.977,30,5.001,0,0,0.003481264,0,278.435,-14.148,0,0
3,00:00:00.139,0.1404,-10.977,30,5.001,0,0,0.008152799,0,278.7845,-17.3095,0,0
3,00:00:00.140,0.142,-10.977,30,5.001,0,0,0.008152799,0,279.2505,-14.148,0,0
3,00:00:00.142,0.1436,-10.977,30,5.001,0,0,0.008152799,0,279.2505,-14.599,0,0
3,00:00:00.144,0.1452,-10.977,30,5.001,0,0,-0.004490343,0,279.833,-12.793,0,0
3,00:00:00.145,0.1468,-10.977,30,5.001,0,0,-0.01713349,0,279.134,-12.7925,0,0
3,00:00:00.147,0.1484,-10.977,30,5.001,0,0,-0.01713349,0,279.833,-15.0515,0,0
3,00:00:00.148,0.15,-10.977,30,5.001,0,0,-0.01713349,0,278.7845,-13.6975,0,0
3,00:00:00.150,0.1516,-10.977,30,5.001,0,0,-0.01860476,0,278.901,-12.793,0,0
3,00:00:00.152,0.1532,-10.977,30,5.001,0,0,-0.01860476,0,279.134,-15.0505,0,0
3,00:00:00.153,0.1548,-10.977,30,5.001,0,0,-0.01860476,0,278.5515,-15.051,0,0
3,00:00:00.155,0.1564,-10.977,30,5.001,0,0,-0.01860476,0,278.7845,-16.40549,0,0
3,00:00:00.156,0.158,-10.977,30,5.001,0,0,-0.003881604,0,279.6,-14.14851,0,0
3,00:00:00.158,0.1596,-10.977,30,5.001,0,0,-0.003881604,0,279.2505,-15.5045,0,0
3,00:00:00.160,0.1612,-10.977,30,5.001,0,0,-0.003881604,0,278.3185,-15.051,0,0
3,00:00:00.161,0.1628,-10.977,30,5.001,0,0,-0.0117924,0,278.7845,-16.858,0,0
3,00:00:00.163,0.1644,-10.977,30,5.001,0,0,-0.0197032,0,279.7165,-15.955,0,0
3,00:00:00.164,0.166,-10.977,30,5.001,0,0,-0.0197032,0,279.6,-15.054,0,0
4,00:00:00.166,0.1676,-10.977,30,5.001,0,0,-0.0197032,0,278.7845,-13.6955,0,0
4,00:00:00.168,0.1692,-10.977,30,5.001,0,0,-0.003533882,0,278.7845,-14.6005,0,0
4,00:00:00.169,0.1708,-10.977,30,5.001,0,0,0.01263544,0,278.668,-15.504,0,0
4,00:00:00.171,0.1724,-10.977,30,5.001,0,0,0.01263544,0,277.969,-16.406,0,0
