Msg Id,Time (hr:min:sec),Time (Seconds) (),Clamp Pos (mm) (),Shoulder (Y) Pos (mm) (),Probe (X) Pos (mm) (),Shoulder (Y) Vel (mmPM) (),Probe (X) Velocity (mmPM) (),Spindle Torque (Nm) (),Shoulder Force (N) (),Probe Force (N) (),Anvil Force (N) (),Shoulder Servo Torque (Nm) (),Probe Servo Torque (Nm) ()
0,00:00:00.000,0.0012,-10.977,30,5.001,0,0,0.05872055,0,2747.652,-12.77399,0,0
0,00:00:00.001,0.0028,-10.977,30,5.001,0,0,0.05262434,0,2747.187,-16.83699,0,0
0,00:00:00.003,0.0044,-10.977,30,5.001,0,0,0.05262434,0,2747.885,-13.22499,0,0
0,00:00:00.004,0.006,-10.977,30,5.001,0,0,0.05262434,0,2747.536,-16.83749,0,0
0,00:00:00.006,0.0076,-10.977,30,5.001,0,0,0.05262434,0,2748.468,-10.063,0,0
0,00:00:00.008,0.0092,-10.977,30,5.001,0,0,0.05324559,0,2747.653,-16.38549,0,0
0,00:00:00.009,0.0108,-10.977,30,5.001,0,0,0.05324559,0,2747.652,-10.965,0,0
0,00:00:00.011,0.0124,-10.977,30,5.001,0,0,0.05324559,0,2748.002,-16.83699,0,0
0,00:00:00.012,0.014,-10.977,30,5.001,0,0,0.05324559,0,2748.118,-9.159496,0,0
0,00:00:00.014,0.0156,-10.977,30,5.001,0,0,0.0356825,0,2747.536,-16.38549,0,0
0,00:00:00.016,0.0172,-10.977,30,5.001,0,0,0.0356825,0,2747.536,-10.5155,0,0
0,00:00:00.017,0.0188,-10.977,30,5.001,0,0,0.0356825,0,2747.303,-15.03099,0,0
0,00:00:00.019,0.0204,-10.977,30,5.001,0,0,0.0572326,0,2748.235,-12.7725,0,0
0,00:00:00.020,0.022,-10.977,30,5.001,0,0,0.07878271,0,2747.419,-15.483,0,0
0,00:00:00.022,0.0236,-10.977,30,5.001,0,0,0.07878271,0,2748.002,-10.5155,0,0
0,00:00:00.024,0.0252,-10.977,30,5.001,0,0,0.07878271,0,2746.604,-15.48349,0,0
0,00:00:00.025,0.0268,-10.977,30,5.001,0,0,0.06847335,0,2747.07,-11.42,0,0
0,00:00:00.027,0.0284,-10.977,30,5.001,0,0,0.05816399,0,2746.488,-11.8695,0,0
0,00:00:00.028,0.03,-10.977,30,5.001,0,0,0.05816399,0,2747.769,-9.161495,0,0
0,00:00:00.030,0.0316,-10.977,30,5.001,0,0,0.05816399,0,2746.371,-14.5815,0,0
0,00:00:00.032,0.0332,-10.977,30,5.001,0,0,0.06045761,0,2746.953,-13.6785,0,0
0,00:00:00.033,0.0348,-10.977,30,5.001,0,0,0.06045761,0,2746.254,-14.12849,0,0
0,00:00:00.035,0.0364,-10.977,30,5.001,0,0,0.06045761,0,2747.536,-13.679,0,0
0,00:00:00.036,0.038,-10.977,30,5.001,0,0,0.06045761,0,2745.789,-15.48299,0,0
0,00:00:00.038,0.0396,-10.977,30,5.001,0,0,0.04892719,0,2746.138,-12.7745,0,0
0,00:00:00.040,0.0412,-10.977,30,5.001,0,0,0.04892719,0,2746.488,-12.32349,0,0
1,00:00:00.041,0.0428,-10.977,30,5.001,0,0,0.04892719,0,2747.187,-10.967,0,0
1,00:00:00.043,0.0444,-10.977,30,5.001,0,0,0.04925606,0,2746.604,-14.129,0,0
1,00:00:00.044,0.046,-10.977,30,5.001,0,0,0.04958493,0,2746.837,-11.8735,0,0
1,00:00:00.046,0.0476,-10.977,30,5.001,0,0,0.04958493,0,2745.555,-14.12849,0,0
1,00:00:00.048,0.0492,-10.977,30,5.001,0,0,0.04958493,0,2746.021,-14.582,0,0
1,00:00:00.049,0.0508,-10.977,30,5.001,0,0,0.03904816,0,2745.672,-14.57899,0,0
